product_id,product_name,price,og_price,product_link,img_url
E456310-000,Disney Beyond Time UT (Short Sleeve Graphic T-Shirt),790.0,1490.0,https://www.uniqlo.com/in/en/products/E456310-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/456310/item/goods_00_456310.jpg
E456308-000,UTGP 2023:MFA UT (Short Sleeve Graphic T-Shirt),790.0,1490.0,https://www.uniqlo.com/in/en/products/E456308-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/456308/item/ingoods_00_456308.jpg
E456303-000,Log/Paul Rand UT (Short Sleeve Graphic T-Shirt),790.0,1490.0,https://www.uniqlo.com/in/en/products/E456303-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/456303/item/goods_00_456303.jpg
E456302-000,L.A. Eats UT (Short Sleeve Graphic T-Shirt),990.0,1490.0,https://www.uniqlo.com/in/en/products/E456302-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/456302/item/ingoods_55_456302.jpg
E456301-000,Louvre UT (Short Sleeve Graphic T-Shirt),990.0,1490.0,https://www.uniqlo.com/in/en/products/E456301-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/456301/item/ingoods_00_456301.jpg
E452671-000,Ukiyoe Archive UT (Short Sleeve Graphic T-Shirt),990.0,1490.0,https://www.uniqlo.com/in/en/products/E452671-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/452671/item/goods_66_452671.jpg
E452670-000,Ukiyoe Archive UT (Short Sleeve Graphic T-Shirt),990.0,1490.0,https://www.uniqlo.com/in/en/products/E452670-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/452670/item/goods_01_452670.jpg
E445600-000,Mickey Stands UT (Short Sleeve Graphic T-Shirt),790.0,1490.0,https://www.uniqlo.com/in/en/products/E445600-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/445600/item/goods_00_445600.jpg
E467056-000,MFA Forever UT (Short Sleeve Graphic T-Shirt),990.0,1490.0,https://www.uniqlo.com/in/en/products/E467056-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/467056/item/ingoods_00_467056.jpg
E466910-000,MFA Forever UT (Short Sleeve Graphic T-Shirt),990.0,1490.0,https://www.uniqlo.com/in/en/products/E466910-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/466910/item/ingoods_00_466910.jpg
E459303-000,Shinpei Ueno Half Sleeve UT,590.0,1490.0,https://www.uniqlo.com/in/en/products/E459303-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/459303/item/goods_00_459303.jpg
E451329-000,Stretch Fleece Easy Ankle Pants,1490.0,1990.0,https://www.uniqlo.com/in/en/products/E451329-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/451329/item/goods_08_451329.jpg
E451325-000,Knitted Fleece Easy Ankle Pants,1490.0,1990.0,https://www.uniqlo.com/in/en/products/E451325-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/451325/item/goods_04_451325.jpg
E455903-000,AIRism Cotton Easy Shorts,990.0,1290.0,https://www.uniqlo.com/in/en/products/E455903-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/455903/item/ingoods_04_455903.jpg
E451332-000,AIRism Cotton Easy Shorts,990.0,1290.0,https://www.uniqlo.com/in/en/products/E451332-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/451332/item/goods_04_451332.jpg
E448666-000,AIRism Cotton Easy Shorts,990.0,1290.0,https://www.uniqlo.com/in/en/products/E448666-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/448666/item/goods_04_448666.jpg
E455497-000,Linen Blend Relaxed Trousers,1990.0,2990.0,https://www.uniqlo.com/in/en/products/E455497-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/455497/item/ingoods_06_455497.jpg
E456930-000,Washed Jersey Ankle Pants,990.0,1990.0,https://www.uniqlo.com/in/en/products/E456930-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/456930/item/goods_08_456930.jpg
E448595-000,Extra Stretch Active Jogger Trousers,990.0,1990.0,https://www.uniqlo.com/in/en/products/E448595-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/448595/item/goods_03_448595.jpg
E422967-000,Extra Stretch Active Jogger Pants,990.0,1990.0,https://www.uniqlo.com/in/en/products/E422967-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/422967/item/goods_03_422967.jpg
E461332-001,Active Utility Shorts,790.0,1990.0,https://www.uniqlo.com/in/en/products/E461332-001,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/461332001/item/ingoods_65_461332001.jpg
E461332-000,Active Utility Shorts,790.0,1990.0,https://www.uniqlo.com/in/en/products/E461332-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/461332/item/ingoods_50_461332.jpg
E460663-000,Stretch Slim Fit Shorts,790.0,1990.0,https://www.uniqlo.com/in/en/products/E460663-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/460663/item/ingoods_00_460663.jpg
E460620-001,Active Utility Shorts,790.0,1990.0,https://www.uniqlo.com/in/en/products/E460620-001,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/460620001/item/ingoods_27_460620001.jpg
E460620-000,Active Utility Shorts,790.0,1990.0,https://www.uniqlo.com/in/en/products/E460620-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/460620/item/ingoods_27_460620.jpg
E458939-000,Active Utility Shorts,790.0,1990.0,https://www.uniqlo.com/in/en/products/E458939-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/458939/item/ingoods_02_458939.jpg
E457685-000,Stretch Slim Fit Printed Shorts,990.0,1990.0,https://www.uniqlo.com/in/en/products/E457685-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/457685/item/ingoods_31_457685.jpg
E455533-000,Stretch Slim Fit Shorts,990.0,1990.0,https://www.uniqlo.com/in/en/products/E455533-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/455533/item/ingoods_00_455533.jpg
E457577-000,Extra Stretch Jeans,1990.0,2990.0,https://www.uniqlo.com/in/en/products/E457577-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/457577/item/goods_60_457577.jpg
E456745-000,Classic Cut Jeans (Helmut Lang),3990.0,7990.0,https://www.uniqlo.com/in/en/products/E456745-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/456745/item/ingoods_01_456745.jpg
E459173-000,Washed Jersey Easy Shorts,990.0,1290.0,https://www.uniqlo.com/in/en/products/E459173-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/459173/item/ingoods_01_459173.jpg
E461575-000,Stretch Slim Fit Printed Shorts,790.0,1990.0,https://www.uniqlo.com/in/en/products/E461575-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/461575/item/ingoods_09_461575.jpg
E433110-000,Washed Jersey Easy Shorts,390.0,1290.0,https://www.uniqlo.com/in/en/products/E433110-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/433110/item/goods_01_433110.jpg
E455900-000,Stretch Easy Shorts (Chambray),790.0,1290.0,https://www.uniqlo.com/in/en/products/E455900-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/455900/item/ingoods_63_455900.jpg
E455536-000,Cargo Shorts,990.0,1990.0,https://www.uniqlo.com/in/en/products/E455536-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/455536/item/ingoods_01_455536.jpg
E454780-000,Dry Stretch Easy Shorts,790.0,1290.0,https://www.uniqlo.com/in/en/products/E454780-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/454780/item/ingoods_08_454780.jpg
E456838-000,Washed Jersey Jogger Pants,990.0,1990.0,https://www.uniqlo.com/in/en/products/E456838-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/456838/item/ingoods_01_456838.jpg
E445175-000,Dry-EX Shorts,790.0,1990.0,https://www.uniqlo.com/in/en/products/E445175-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/445175/item/goods_03_445175.jpg
E451675-000,HEATTECH Pile Lined Sweat Pants,1990.0,2490.0,https://www.uniqlo.com/in/en/products/E451675-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/451675/item/goods_03_451675.jpg
E456549-000,AIRism Anti Odor Mesh V Neck T-Shirt,590.0,990.0,https://www.uniqlo.com/in/en/products/E456549-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/456549/item/ingoods_00_456549.jpg
E454317-000,AIRism Anti Odor Mesh Crew Neck Short Sleeve T-Shirt,590.0,990.0,https://www.uniqlo.com/in/en/products/E454317-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/454317/item/ingoods_00_454317.jpg
E453707-000,Sports Half Rim Sunglasses,990.0,1990.0,https://www.uniqlo.com/in/en/products/E453707-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/453707/item/goods_00_453707.jpg
E457484-000,AIRism Cotton Tank Top,790.0,990.0,https://www.uniqlo.com/in/en/products/E457484-000,https://image.uniqlo.com/UQ/ST3/in/imagesgoods/457484/item/ingoods_00_457484.jpg
E456498-000,Cotton Striped Boxer Briefs,190.0,490.0,https://www.uniqlo.com/in/en/products/E456498-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/456498/item/goods_17_456498.jpg
E444398-000,AIRism Cotton Tank Top,790.0,990.0,https://www.uniqlo.com/in/en/products/E444398-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/444398/item/goods_00_444398.jpg
E442222-000,Italian Leather Vintage Belt,1490.0,1990.0,https://www.uniqlo.com/in/en/products/E442222-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/442222/item/goods_09_442222.jpg
E437779-000,AIRism Face Mask (Pack of 3),190.0,790.0,https://www.uniqlo.com/in/en/products/E437779-000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/437779/item/goods_00_437779.jpg
